T22_mock vs T22_WNV	T22_mock vs T26_mock	T22_mock vs T26_WNV	T22_mock vs T30_mock	T22_mock vs T30_WNV	T22_WNV vs T26_mock	T22_WNV vs T26_WNV	T22_WNV vs T30_mock	T22_WNV vs T30_WNV	T26_mock vs T26_WNV	T26_mock vs T30_mock	T26_mock vs T30_WNV	T26_WNV vs T30_mock	T26_WNV vs T30_WNV	T30_mock vs T30_WNV
gene8609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene861	NA	0.9857743	0.9254354	0.9740357	0.9938165	1	0.9493276	0.9830041	NA	1	0.9691606	NA	0.8513765	0.9331813	1
gene8610	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8611	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8612	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8614	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8615	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8617	NA	0.6334439	0.8542816	0.847806	0.6195651	0.814936	0.9760035	0.7321985	NA	1	0.2568818	NA	0.5435985	0.4762726	1
gene8618	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8619	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.8125091	NA	NA	NA	1
gene862	0.8259685	0.7943973	0.988219	0.9748005	0.7999464	0.9825175	0.8526623	0.8955209	NA	1	0.8005718	0.9727264	0.9662086	0.8144215	1
gene8620	NA	0.7906647	0.9038728	0.8981421	0.9749707	0.4905596	0.682519	0.9452352	NA	1	0.5183555	NA	0.6768706	0.8797978	1
gene8621	NA	0.8866934	0.9293246	0.8992709	0.9401359	0.9457576	0.906657	0.9361094	NA	1	0.9870341	NA	0.9859113	0.9927481	1
gene8622	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8623	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8625	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9769836	NA	NA	NA	1
gene8626	0.6518473	0.7662765	0.8861223	0.8998642	0.8736594	0.9663641	0.5228302	0.8402031	0.813611	1	0.8781978	0.9095054	0.6635288	0.7250946	1
gene8627	0.5047513	0.4156417	0.5536766	2.69e-05	0.0001155	0.9484339	0.9971773	0.0265035	0.0915164	1	0.0317251	0.0354498	0.0091584	0.0789848	1
gene8628	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8629	NA	0.8301767	0.805059	0.6762061	NA	0.7942778	NA	NA	NA	1	0.964661	NA	NA	NA	1
gene863	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8634	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8635	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8636	NA	0.9105925	0.7734678	0.9899644	0.8776443	0.7783419	0.9440264	0.8882352	NA	1	0.9099369	NA	0.6512075	0.9331813	1
gene8637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8639	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene864	0.9157399	0.8866581	0.8718635	0.9453648	0.922633	0.9845581	0.9820643	0.871065	0.7880336	1	0.7851017	0.7005701	0.7122926	0.7796144	1
gene8640	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8641	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.8942049	NA	NA	NA	1
gene8642	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8643	NA	0.8762914	0.7942916	0.8277431	NA	0.9087778	NA	NA	NA	1	0.5615569	NA	NA	NA	1
gene8644	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8648	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8649	NA	0.9469409	0.9727514	0.3236992	0.6597854	0.924413	0.9498929	0.5045794	NA	1	0.2381891	NA	0.2929003	0.6728726	1
gene865	0.8204818	0.9342394	0.9124976	0.8559848	0.8370341	0.9388863	0.7382348	0.9899646	NA	1	0.9544902	NA	0.6205964	0.7154164	1
gene8650	NA	0.733263	0.8542816	0.6116889	NA	0.876362	0.80224	NA	NA	1	0.9828924	NA	0.3158442	0.6674176	1
gene8651	NA	0.9513159	NA	NA	NA	1	NA	NA	NA	1	0.9031556	NA	NA	NA	1
gene8652	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8653	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8657	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8658	NA	0.8301767	0.9329082	0.5405549	NA	0.8295214	NA	NA	NA	1	0.8702786	NA	NA	NA	1
gene8659	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene866	NA	0.8607737	NA	NA	NA	0.983214	NA	NA	NA	1	0.9968673	NA	NA	NA	1
gene8660	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8661	NA	0.9944354	0.9938885	0.2264229	NA	0.7747597	0.7929291	NA	NA	1	0.2568818	NA	0.2722426	NA	1
gene8662	NA	0.495031	0.7566938	0.3862804	0.8409071	0.9478868	0.9444458	0.9808789	NA	1	0.9871222	NA	0.8163933	0.9395148	1
gene8663	0.9992547	0.7477182	0.9471846	0.9695731	0.7857481	0.7911588	0.9547021	0.9899646	0.7866933	1	0.7624421	0.9539322	0.9710031	0.900139	1
gene8664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8665	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8666	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8668	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8669	0.9793563	0.9469409	0.9924573	0.0018086	0.4173978	0.9351934	0.98841	0.0073024	0.5227303	1	0.0005776	0.213172	0.0036319	0.5584656	1
gene867	0.5430026	0.9342394	0.6364769	0.2561508	0.8822936	0.7741745	0.981128	0.9437779	0.7392583	1	0.4623783	0.9727264	0.8163933	0.8223953	1
gene8670	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9486413	NA	NA	NA	1
gene8671	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8672	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8673	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8674	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8675	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8676	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8677	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9031556	NA	NA	NA	1
gene8678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8679	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene868	0.9953034	0.989596	0.7572265	0.7712682	0.4533433	0.9943987	0.7985228	0.8313422	0.5080633	1	0.7711878	0.358754	0.9498329	0.9173275	1
gene8680	0.8481675	0.6457304	0.2762654	0.9453151	0.9725444	0.8861423	0.5789619	0.7905016	0.8617992	1	0.4280884	0.5478415	0.073652	0.3200597	1
gene8681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8683	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8684	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8685	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8686	NA	0.6654722	0.6406042	0.3495874	NA	0.9627638	0.9688044	NA	NA	1	0.9154353	NA	0.9081162	NA	1
gene8687	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8688	0.743795	0.5532905	0.7661543	0.502611	0.6563934	0.8963179	0.9971773	0.9362543	0.9419973	1	0.979946	0.9114836	0.8666682	0.9773356	1
gene8689	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene869	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8691	NA	1	NA	NA	NA	1	NA	NA	NA	1	0.8603396	NA	NA	NA	1
gene8692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8693	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8694	NA	0.8124459	0.8773467	0.8295665	NA	0.6174763	0.7030318	NA	NA	1	0.9781178	NA	0.96705	NA	1
gene8695	0.838483	0.5532905	0.9812628	0.991347	0.7289173	0.8435068	0.8459118	0.8597605	0.4775567	1	0.4364679	0.0709182	0.9883044	0.7892091	1
gene8696	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8697	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9609522	NA	NA	NA	1
gene8698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene87	NA	0.9473711	NA	NA	NA	0.9759535	NA	NA	NA	1	0.9839271	NA	NA	NA	1
gene870	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8700	NA	0.9534155	0.8182818	0.1734596	0.6597854	0.626096	0.8104894	NA	NA	1	0.2863479	NA	0.4834551	0.9520027	1
gene8701	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8702	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8703	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8705	0.7344898	0.6457304	0.5207712	0.2204537	0.0938681	0.9546501	0.900677	0.7652858	0.4697538	1	0.8189391	0.4545185	0.8630029	0.7008609	1
gene8706	0.6185795	0.7562677	0.4731236	0.1533294	0.207557	0.9627638	0.9220515	0.7899143	NA	1	0.5953561	0.5426572	0.8446605	0.9250205	1
gene8707	NA	0.9009951	0.9409694	0.5455492	0.8370341	0.9940061	0.981128	0.8191123	NA	1	0.7853555	NA	0.6393955	0.9502298	1
gene8708	NA	0.9630067	0.5915121	0.7039547	NA	0.7374064	0.9216433	NA	NA	1	0.6250301	NA	0.8567838	NA	1
gene8709	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene871	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8710	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8711	NA	0.9632195	0.819349	0.8409342	NA	0.9508183	0.6978285	NA	NA	1	0.8942049	NA	0.4642137	NA	1
gene8712	NA	0.9217182	0.9373536	0.9358124	0.995494	0.9825175	0.8228387	0.9773846	NA	1	0.9870341	NA	0.811799	0.9537367	1
gene8713	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8714	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8715	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8718	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene872	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8720	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8723	NA	0.960718	NA	NA	NA	0.901226	NA	NA	NA	1	1	NA	NA	NA	1
gene8724	0.5653321	0.9882316	0.9628207	0.9695731	0.9976871	0.6473976	0.7276649	0.6660307	NA	1	0.9709382	0.9873691	0.990242	0.9848058	1
gene8725	0.8596367	0.4989183	0.9307518	0.9482195	0.7857481	0.3021346	0.8104894	0.8112342	0.5697303	1	0.5054448	0.7177435	0.9714682	0.9250205	1
gene8726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8727	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene873	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8733	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.8898484	NA	NA	NA	1
gene8734	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8735	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8736	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8737	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8738	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8739	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene874	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8742	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8743	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.7544639	NA	NA	NA	1
gene8744	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8749	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene875	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8750	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8752	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8753	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8754	NA	0.3483703	0.5798601	0.7826971	NA	0.997411	NA	NA	NA	1	0.5187366	NA	NA	NA	1
gene8755	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8756	0.9793563	0.9918697	0.7861886	0.5627927	0.9047952	0.9873867	0.8010603	0.6019462	0.8555341	1	0.5639807	0.9092474	0.898685	0.9224765	1
gene8757	NA	0.9470686	NA	NA	NA	0.6290538	NA	NA	NA	1	0.9956593	NA	NA	NA	1
gene8758	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8759	NA	0.9469409	0.7954594	0.8660823	0.8562495	0.8592618	0.6900273	NA	NA	1	0.949005	NA	0.9264876	0.9583392	1
gene876	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8760	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8761	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8762	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8763	NA	0.2904275	0.412466	0.591221	0.7999464	0.5477314	0.6902474	0.9195323	NA	1	0.623059	NA	0.723344	0.6618362	1
gene8764	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8766	0.917597	0.5801177	0.7869483	0.9034513	0.8562495	0.7761106	0.9216433	0.9981495	NA	1	0.6723368	0.7005701	0.8666682	0.9569623	1
gene8767	NA	0.9470686	0.7940326	0.4424887	0.8918283	0.8217845	0.9455782	0.9751923	NA	1	0.6014557	NA	0.807042	0.9356502	1
gene8768	0.8555	0.9438561	0.607877	0.6945573	0.4598435	0.8100382	0.4190145	0.4969251	0.2945528	1	0.8309572	0.5342882	0.9201774	0.9697034	1
gene8769	0.8945169	0.8866934	0.694458	0.8645815	0.5836304	0.7765617	0.8924845	0.9918279	0.7866933	1	0.6452281	0.2452338	0.8157739	0.9891508	1
gene877	0.9043588	0.8516263	0.9431514	0.5958469	0.9150266	0.9825175	0.8509429	0.8597605	0.9702157	1	0.8685226	0.9368511	0.4073738	0.8543763	1
gene8770	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8771	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8776	NA	0.9902896	0.8805961	0.7377349	0.7801615	0.8310846	0.9378498	NA	NA	1	0.7677652	NA	0.9082529	0.9595022	1
gene8777	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8778	NA	0.8124459	0.8392856	0.7850432	0.9911644	0.7907167	0.9153914	0.9002154	NA	1	0.4230466	NA	0.9710031	0.8342403	1
gene8779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene878	NA	0.8124459	0.5944564	0.2535967	NA	0.715803	NA	NA	NA	1	0.6666567	NA	NA	NA	1
gene8780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8782	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8783	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8784	NA	0.6603847	0.6772282	0.9694312	0.6302349	0.2751708	0.3001553	NA	NA	1	0.5150979	NA	0.4782709	0.9891508	1
gene8785	NA	0.6916813	NA	NA	NA	0.9046075	NA	NA	NA	1	0.9147203	NA	NA	NA	1
gene8786	NA	0.9752615	0.9938885	0.8734515	NA	0.9825175	0.9483209	NA	NA	1	0.8354419	NA	0.8434076	0.8979091	1
gene8787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8789	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene879	NA	0.989596	0.855822	0.8521469	NA	0.4436946	0.7147018	NA	NA	1	0.8354793	NA	0.9981993	0.9893534	1
gene8790	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8791	0.9953034	0.8804528	0.8046017	0.392612	0.6123707	0.9087778	0.8443309	0.509945	NA	1	0.6959039	0.8258407	0.7394295	0.9331813	1
gene8792	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8793	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8796	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8798	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8799	NA	0.9733309	NA	0.7712682	NA	0.8415107	NA	NA	NA	1	0.8369651	NA	NA	NA	1
gene88	0.9620611	0.7340956	0.9824925	0.9256094	0.9796788	0.7031091	0.9455782	0.9913999	0.9261877	1	0.5057115	0.6707127	0.8723102	0.9986031	1
gene880	0.8643289	0.8494425	0.8790526	0.9817846	0.8958271	0.715803	0.7567759	0.8791249	0.7201964	1	0.8514201	0.9507258	0.8626645	0.9927481	1
gene8800	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9001871	NA	NA	NA	1
gene8801	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8802	NA	0.4823999	NA	0.8455334	NA	0.4768992	NA	NA	NA	1	0.672875	NA	NA	NA	1
gene8803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene881	NA	0.6923597	0.9195971	0.9649541	0.9843935	0.7233282	0.9261427	0.9914544	NA	1	0.5306277	NA	0.8256885	0.9229983	1
gene8810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8811	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8812	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8813	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8814	0.7667557	1	0.978027	0.0002891	0.133407	0.8362775	0.8453896	0.0193979	0.5358613	1	0.0002514	0.0845038	0.00027	0.2677267	1
gene8815	0.4549565	0.9175369	0.9636073	0.6952191	0.6123707	0.715803	0.4762217	0.8710832	NA	1	0.8603396	0.7529081	0.5794199	0.6138814	1
gene8816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8817	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8818	NA	0.6966663	0.5103095	0.5959333	0.5827056	0.7911588	0.906657	0.7829231	NA	1	0.9986826	NA	0.8756593	0.9502298	1
gene8819	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene882	0.7194572	0.9813686	0.8260529	0.6493392	0.8665619	0.7592065	0.9547021	0.9954291	0.8617992	1	0.6161032	0.8258407	0.9212936	0.9703392	1
gene8820	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8821	NA	0.4463386	0.9572884	0.51088	0.750961	0.4804395	0.9589207	0.5708958	NA	1	0.9215063	NA	0.571765	0.8522212	1
gene8822	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8823	NA	1	0.7949687	0.9974308	0.9739804	0.973034	0.7827784	0.9825316	NA	1	1	NA	0.7019703	0.747504	1
gene8824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8825	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8826	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene8827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene8828	NA	0.8866934	NA	0.9589427	NA	0.742336	NA	NA	NA	1	0.8231985	NA	NA	NA	1
gene8829	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
