"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene547",15.7841939988669,0.554253899830945,0.855553115033069,0.647831081544858,0.517094209962954,NA
"gene12365",28.2823959625928,0.554216722433771,0.833354869681372,0.665042879806621,0.506023067310172,0.849408719761283
"gene9435",13.9290075799043,-0.553218731114047,1.05989430105424,-0.521956510723548,0.601700610734835,NA
"gene9419",2.16322198360745,-0.552945374273668,2.31879801135592,-0.238462070247478,0.8115227304437,NA
"gene7552",40.4216595457275,-0.552436561498207,0.567948575749789,-0.972687643012216,0.330708568571849,0.742334637449897
"gene1991",3.62769809442651,-0.552366176990852,1.91073880092553,-0.289085131219032,0.772516231636818,NA
"gene7527",4.10686025055064,-0.552346223897955,2.0180432893249,-0.273703853044071,0.78431221649271,NA
"gene9702",3.32598953107502,-0.551326626606344,1.94632374408676,-0.28326563259651,0.776973220021639,NA
"gene2417",1.48422647176172,-0.551323576021651,3.44016058253745,-0.160261000262667,0.872675479020679,NA
"gene5250",10.9365984114506,-0.551246900862941,1.12254739112328,-0.491067820585584,0.623378480359883,NA
"gene14604",2.69218505150863,0.55122545260159,2.35380222571942,0.234185118264604,0.814841267730227,NA
"gene399",16.8076529080152,0.55048078588529,0.981225088092769,0.561013769995703,0.574788150085558,NA
"gene599",12.9028392066556,0.550349931552666,1.15972837982676,0.474550714741393,0.635107242141293,NA
"gene8617",15.3728749787922,0.550311127424066,1.1373485226935,0.483854435508303,0.628489179216771,NA
"gene5383",12.2969700086767,-0.550013282710014,1.76171417153773,-0.312203472956076,0.754885892895388,NA
"gene12845",9.9778312821011,0.549800405639634,1.146313612722,0.479624772433869,0.63149422826591,NA
"gene10549",1.29442633680237,0.549716056725793,3.55055401665905,0.154825431227507,0.876958941734646,NA
"gene6115",28.1231587844424,-0.549516021289718,0.857080856309162,-0.641148401862682,0.521426269631947,0.855500038757664
"gene203",294.553755941789,-0.549401745490052,0.495345192651942,-1.10912905513165,0.267374512269685,0.707288183486855
"gene4599",39.2792752672676,-0.549389894645199,0.812453846450001,-0.676210589740876,0.498906950022317,0.848167537467199
"gene11969",72.872299681783,0.548755506420606,0.520277896657109,1.05473538266083,0.291546364677066,0.721995289236082
"gene7638",3.37337989933914,-0.548742090038085,1.82439740205891,-0.300779911996589,0.763582327406902,NA
"gene592",15.5668701094824,0.548034040559293,1.38196602534622,0.396561153102151,0.691691103856382,NA
"gene6311",223.219133724559,-0.547819347940791,0.433156573405797,-1.26471438176138,0.205973732597046,0.647026181745068
"gene2093",24.1163480388565,0.547619653205971,1.02137878028033,0.536157264845145,0.59184986588311,NA
"gene10602",20.2006056507128,0.547409293298176,0.951459417095441,0.575336460454903,0.565063767466946,NA
"gene8999",8.8666097356484,-0.546645391100619,1.32863785812179,-0.411432948232695,0.680755098356161,NA
"gene9327",9.18855156714882,0.546537747130655,1.52494782353606,0.358397670199194,0.72004573492946,NA
"gene54",255.050756962738,0.54634090534935,0.518121089347629,1.05446567719768,0.291669766760529,0.721995289236082
"gene5626",5.85673005137021,-0.54596697255376,1.50500543133623,-0.362767443350035,0.716778613951406,NA
"gene4489",32.7096097028329,0.545937945757626,0.977409759163126,0.558555857090139,0.576464873487893,0.883406196046787
"gene7919",6.16120477932256,-0.545796371972742,1.77158773262682,-0.308083174161216,0.75801904403257,NA
"gene8275",8.73678342186493,-0.545520039681584,1.11791873559798,-0.487978260235331,0.625565239800956,NA
